round , IFNamma[] , TNF[] , Total APC , Total NK , Total LT , APC with Ag  , APC bound , APC exhausted , APC.IFNgamma_production_rate , APC.TNF_production_rate , NK with Ag  , NK bound , NK exhausted , NK.IFNgamma_production_rate , NK.TNF_production_rate , LT no receptor,LT free  , LT bound , LT.IFNgamma_production_rate , LT.TNF_production_rate , Ag , 
92 , 106718 , 72205.5 , 103763 , 103763 , 1.79247e+006 , 2.09718e-010 , 43830.8 , 59932.6 , 2.19154 , 249.836 , 2.09718e-010 , 43830.8 , 59932.6 , 2.19154 , 249.836 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
93 , 108299 , 72860.1 , 103763 , 103763 , 1.79247e+006 , 1.50186e-010 , 43347 , 60416.4 , 2.16735 , 247.078 , 1.50186e-010 , 43347 , 60416.4 , 2.16735 , 247.078 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
94 , 109881 , 73509.2 , 103763 , 103763 , 1.79247e+006 , 1.07553e-010 , 42868.5 , 60894.9 , 2.14342 , 244.35 , 1.07553e-010 , 42868.5 , 60894.9 , 2.14342 , 244.35 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
95 , 111462 , 74152.9 , 103763 , 103763 , 1.79247e+006 , 7.70223e-011 , 42395.2 , 61368.1 , 2.11976 , 241.653 , 7.70223e-011 , 42395.2 , 61368.1 , 2.11976 , 241.653 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
96 , 113044 , 74791.2 , 103763 , 103763 , 1.79247e+006 , 5.51582e-011 , 41927.2 , 61836.1 , 2.09636 , 238.985 , 5.51582e-011 , 41927.2 , 61836.1 , 2.09636 , 238.985 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
97 , 114625 , 75424.3 , 103763 , 103763 , 1.79247e+006 , 3.95005e-011 , 41464.4 , 62298.8 , 2.07322 , 236.347 , 3.95005e-011 , 41464.4 , 62298.8 , 2.07322 , 236.347 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
98 , 116206 , 76052.1 , 103763 , 103763 , 1.79247e+006 , 2.82876e-011 , 41006.6 , 62756.5 , 2.05033 , 233.738 , 2.82876e-011 , 41006.6 , 62756.5 , 2.05033 , 233.738 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
99 , 117788 , 76674.7 , 103763 , 103763 , 1.79247e+006 , 2.02577e-011 , 40554 , 63209.2 , 2.0277 , 231.158 , 2.02577e-011 , 40554 , 63209.2 , 2.0277 , 231.158 , 164.817 , 259.136 , 788462 , 1577.2 , 157.728 , 10
100 , 119369 , 77292.1 , 103763 , 103763 , 1.79247e+006 , 1.45072e-011 , 40106.3 , 63656.8 , 2.00531 , 228.606 , 1.45072e-011 , 40106.3 , 63656.8 , 2.00531 , 228.606 , 164.817 , 259.136 , 788463 , 1577.2 , 157.728 , 10
101 , 120950 , 77904.5 , 103763 , 103763 , 1.79247e+006 , 1.03891e-011 , 39663.5 , 64099.5 , 1.98318 , 226.082 , 1.03891e-011 , 39663.5 , 64099.5 , 1.98318 , 226.082 , 164.817 , 259.136 , 788463 , 1577.2 , 157.728 , 10
102 , 122531 , 78511.9 , 103763 , 103763 , 1.79247e+006 , 7.43994e-012 , 39225.7 , 64537.3 , 1.96128 , 223.586 , 7.43994e-012 , 39225.7 , 64537.3 , 1.96128 , 223.586 , 164.817 , 259.136 , 788463 , 1577.2 , 157.728 , 10
103 , 124112 , 79114.3 , 103763 , 103763 , 1.79247e+006 , 5.32798e-012 , 38792.7 , 64970.3 , 1.93963 , 221.118 , 5.32798e-012 , 38792.7 , 64970.3 , 1.93963 , 221.118 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
104 , 125693 , 79711.8 , 103763 , 103763 , 1.79247e+006 , 3.81554e-012 , 38364.4 , 65398.5 , 1.91822 , 218.677 , 3.81554e-012 , 38364.4 , 65398.5 , 1.91822 , 218.677 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
105 , 127274 , 80304.4 , 103763 , 103763 , 1.79247e+006 , 2.73243e-012 , 37940.9 , 65821.9 , 1.89705 , 216.263 , 2.73243e-012 , 37940.9 , 65821.9 , 1.89705 , 216.263 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
106 , 128855 , 80892.2 , 103763 , 103763 , 1.79247e+006 , 1.95678e-012 , 37522.1 , 66240.7 , 1.8761 , 213.876 , 1.95678e-012 , 37522.1 , 66240.7 , 1.8761 , 213.876 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
107 , 130436 , 81475.3 , 103763 , 103763 , 1.79247e+006 , 1.40132e-012 , 37107.9 , 66654.9 , 1.85539 , 211.515 , 1.40132e-012 , 37107.9 , 66654.9 , 1.85539 , 211.515 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
108 , 132017 , 82053.7 , 103763 , 103763 , 1.79247e+006 , 1.00353e-012 , 36698.2 , 67064.5 , 1.83491 , 209.18 , 1.00353e-012 , 36698.2 , 67064.5 , 1.83491 , 209.18 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
109 , 133598 , 82627.5 , 103763 , 103763 , 1.79247e+006 , 7.18659e-013 , 36293.1 , 67469.6 , 1.81465 , 206.871 , 7.18659e-013 , 36293.1 , 67469.6 , 1.81465 , 206.871 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
110 , 135179 , 83196.6 , 103763 , 103763 , 1.79247e+006 , 5.14655e-013 , 35892.4 , 67870.2 , 1.79462 , 204.587 , 5.14655e-013 , 35892.4 , 67870.2 , 1.79462 , 204.587 , 164.817 , 259.136 , 788463 , 1577.2 , 157.729 , 10
111 , 136760 , 83761.3 , 103763 , 103763 , 1.79247e+006 , 3.68561e-013 , 35496.2 , 68266.3 , 1.77481 , 202.328 , 3.68561e-013 , 35496.2 , 68266.3 , 1.77481 , 202.328 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
112 , 138340 , 84321.4 , 103763 , 103763 , 1.79247e+006 , 2.63938e-013 , 35104.4 , 68658.2 , 1.75522 , 200.095 , 2.63938e-013 , 35104.4 , 68658.2 , 1.75522 , 200.095 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
113 , 139921 , 84877.1 , 103762 , 103762 , 1.79247e+006 , 1.89015e-013 , 34716.8 , 69045.6 , 1.73584 , 197.886 , 1.89015e-013 , 34716.8 , 69045.6 , 1.73584 , 197.886 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
114 , 141502 , 85428.4 , 103762 , 103762 , 1.79247e+006 , 1.3536e-013 , 34333.6 , 69428.8 , 1.71668 , 195.701 , 1.3536e-013 , 34333.6 , 69428.8 , 1.71668 , 195.701 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
115 , 143082 , 85975.3 , 103762 , 103762 , 1.79247e+006 , 9.69354e-014 , 33954.6 , 69807.8 , 1.69773 , 193.541 , 9.69354e-014 , 33954.6 , 69807.8 , 1.69773 , 193.541 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
116 , 144663 , 86518 , 103762 , 103762 , 1.79248e+006 , 6.94186e-014 , 33579.7 , 70182.6 , 1.67899 , 191.405 , 6.94186e-014 , 33579.7 , 70182.6 , 1.67899 , 191.405 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
117 , 146243 , 87056.4 , 103762 , 103762 , 1.79248e+006 , 4.97129e-014 , 33209.1 , 70553.3 , 1.66045 , 189.292 , 4.97129e-014 , 33209.1 , 70553.3 , 1.66045 , 189.292 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
118 , 147824 , 87590.6 , 103762 , 103762 , 1.79248e+006 , 3.5601e-014 , 32842.4 , 70919.8 , 1.64212 , 187.202 , 3.5601e-014 , 32842.4 , 70919.8 , 1.64212 , 187.202 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
119 , 149404 , 88120.6 , 103762 , 103762 , 1.79248e+006 , 2.5495e-014 , 32479.9 , 71282.3 , 1.62399 , 185.135 , 2.5495e-014 , 32479.9 , 71282.3 , 1.62399 , 185.135 , 164.817 , 259.136 , 788464 , 1577.2 , 157.729 , 10
